;Lvl;PreEvol;HM;TM;Egg;Tutor;Move;TR;Pokemon
543;;False;;34;False;False;Icy Wind;;Psyduck
544;;False;;35;False;False;Mud Shot;;Psyduck
545;;False;;39;False;False;Low Sweep;;Psyduck
546;;False;;43;False;False;Fling;;Psyduck
547;;False;;47;False;False;Endure;;Psyduck
548;;False;;50;False;False;Rain Dance;;Psyduck
549;;False;;54;False;False;Psyshock;;Psyduck
550;;False;;55;False;False;Dig;;Psyduck
551;;False;;58;False;False;Brick Break;;Psyduck
552;;False;;61;False;False;Shadow Claw;;Psyduck
553;;False;;66;False;False;Body Slam;;Psyduck
554;;False;;69;False;False;Ice Punch;;Psyduck
555;;False;;70;False;False;Sleep Talk;;Psyduck
556;;False;;75;False;False;Light Screen;;Psyduck
557;;False;;77;False;False;Waterfall;;Psyduck
558;;False;;80;False;False;Metronome;;Psyduck
559;;False;;85;False;False;Rest;;Psyduck
560;;False;;87;False;False;Taunt;;Psyduck
561;;False;;98;False;False;Skill Swap;;Psyduck
562;;False;;103;False;False;Substitute;;Psyduck
563;;False;;110;False;False;Liquidation;;Psyduck
564;;False;;120;False;False;Psychic;;Psyduck
565;;False;;122;False;False;Encore;;Psyduck
566;;False;;123;False;False;Surf;;Psyduck
567;;False;;129;False;False;Calm Mind;;Psyduck
568;;False;;130;False;False;Helping Hand;;Psyduck
569;;False;;135;False;False;Ice Beam;;Psyduck
570;;False;;140;False;False;Nasty Plot;;Psyduck
571;;False;;142;False;False;Hydro Pump;;Psyduck
572;;False;;143;False;False;Blizzard;;Psyduck
573;;False;;171;False;False;Tera Blast;;Psyduck
574;;False;;;True;False;Clear Smog;;Psyduck
575;;False;;;True;False;Cross Chop;;Psyduck
576;;False;;;True;False;Hypnosis;;Psyduck
577;;False;;;True;False;Simple Beam;;Psyduck
578;;False;;;True;False;Yawn;;Psyduck
579;1;False;;;False;False;Aqua Jet;;Golduck
580;1;False;;;False;False;Confusion;;Golduck
581;1;False;;;False;False;Scratch;;Golduck
582;1;False;;;False;False;Tail Whip;;Golduck
583;1;False;;;False;False;Water Gun;;Golduck
584;9;False;;;False;False;Fury Swipes;;Golduck
585;12;False;;11;False;False;Water Pulse;;Golduck
586;15;False;;;False;False;Disable;;Golduck
587;18;False;;59;False;False;Zen Headbutt;;Golduck
588;21;False;;;False;False;Screech;;Golduck
589;24;False;;;False;False;Aqua Tail;;Golduck
590;27;False;;;False;False;Soak;;Golduck
591;30;False;;;False;False;Psych Up;;Golduck
592;36;False;;128;False;False;Amnesia;;Golduck
593;40;False;;142;False;False;Hydro Pump;;Golduck
594;45;False;;;False;False;Wonder Room;;Golduck
595;;False;;01;False;False;Take Down;;Golduck
596;;False;;07;False;False;Protect;;Golduck
597;;False;;12;False;False;Low Kick;;Golduck
598;;False;;16;True;False;Psybeam;;Golduck
599;;False;;17;True;False;Confuse Ray;;Golduck
600;;False;;18;False;False;Thief;;Golduck
601;;False;;20;False;False;Trailblaze;;Golduck
602;;False;;22;False;False;Chilling Water;;Golduck
603;;False;;25;False;False;Facade;;Golduck
604;;False;;32;False;False;Swift;;Golduck
605;;False;;34;False;False;Icy Wind;;Golduck
606;;False;;35;False;False;Mud Shot;;Golduck
607;;False;;39;False;False;Low Sweep;;Golduck
608;;False;;43;False;False;Fling;;Golduck
609;;False;;47;False;False;Endure;;Golduck
610;;False;;50;False;False;Rain Dance;;Golduck
611;;False;;54;False;False;Psyshock;;Golduck
612;;False;;55;False;False;Dig;;Golduck
613;;False;;58;False;False;Brick Break;;Golduck
614;;False;;61;False;False;Shadow Claw;;Golduck
615;;False;;66;False;False;Body Slam;;Golduck
616;;False;;69;False;False;Ice Punch;;Golduck
617;;False;;70;False;False;Sleep Talk;;Golduck
618;;False;;75;False;False;Light Screen;;Golduck
619;;False;;77;False;False;Waterfall;;Golduck
620;;False;;80;False;False;Metronome;;Golduck
621;;False;;81;False;False;Grass Knot;;Golduck
622;;False;;85;False;False;Rest;;Golduck
623;;False;;87;False;False;Taunt;;Golduck
624;;False;;98;False;False;Skill Swap;;Golduck
625;;False;;101;False;False;Power Gem;;Golduck
626;;False;;103;False;False;Substitute;;Golduck
627;;False;;110;False;False;Liquidation;;Golduck
628;;False;;120;False;False;Psychic;;Golduck
629;;False;;122;False;False;Encore;;Golduck
630;;False;;123;False;False;Surf;;Golduck
631;;False;;129;False;False;Calm Mind;;Golduck
632;;False;;130;False;False;Helping Hand;;Golduck
633;;False;;135;False;False;Ice Beam;;Golduck
634;;False;;140;False;False;Nasty Plot;;Golduck
635;;False;;143;False;False;Blizzard;;Golduck
636;;False;;152;False;False;Giga Impact;;Golduck
637;;False;;158;False;False;Focus Blast;;Golduck
638;;False;;163;False;False;Hyper Beam;;Golduck
639;;False;;171;False;False;Tera Blast;;Golduck
640;;False;;;True;False;Clear Smog;;Golduck
641;;False;;;True;False;Cross Chop;;Golduck
642;;False;;;True;False;Hypnosis;;Golduck
643;;False;;;True;False;Simple Beam;;Golduck
644;;False;;;True;False;Yawn;;Golduck
645;1;False;;;False;False;Covet;;Mankey
646;1;False;;;False;False;Focus Energy;;Mankey
647;1;False;;;False;False;Leer;;Mankey
648;1;False;;;False;False;Scratch;;Mankey
649;5;False;;;False;False;Fury Swipes;;Mankey
650;8;False;;12;False;False;Low Kick;;Mankey
651;12;False;;;False;False;Seismic Toss;;Mankey
652;17;False;;;False;False;Swagger;;Mankey
653;22;False;;;False;False;Cross Chop;;Mankey
654;26;False;;;False;False;Assurance;;Mankey
655;29;False;;;False;False;Thrash;;Mankey
656;33;False;;167;False;False;Close Combat;;Mankey
657;36;False;;;False;False;Screech;;Mankey
658;40;False;;84;False;False;Stomping Tantrum;;Mankey
659;44;False;;156;False;False;Outrage;;Mankey
660;48;False;;;False;False;Final Gambit;;Mankey
661;;False;;01;False;False;Take Down;;Mankey
662;;False;;06;False;False;Scary Face;;Mankey
663;;False;;07;False;False;Protect;;Mankey
664;;False;;14;False;False;Acrobatics;;Mankey
665;;False;;18;False;False;Thief;;Mankey
666;;False;;25;False;False;Facade;;Mankey
667;;False;;28;False;False;Bulldoze;;Mankey
668;;False;;32;False;False;Swift;;Mankey
669;;False;;36;False;False;Rock Tomb;;Mankey
670;;False;;39;False;False;Low Sweep;;Mankey
671;;False;;43;False;False;Fling;;Mankey
672;;False;;47;False;False;Endure;;Mankey
673;;False;;49;False;False;Sunny Day;;Mankey
674;;False;;50;False;False;Rain Dance;;Mankey
675;;False;;55;False;False;Dig;;Mankey
676;;False;;58;False;False;Brick Break;;Mankey
677;;False;;60;False;False;U-turn;;Mankey
678;;False;;61;False;False;Shadow Claw;;Mankey
679;;False;;64;False;False;Bulk Up;;Mankey
680;;False;;66;False;False;Body Slam;;Mankey
681;;False;;67;False;False;Fire Punch;;Mankey
682;;False;;68;False;False;Thunder Punch;;Mankey
683;;False;;69;False;False;Ice Punch;;Mankey
684;;False;;70;False;False;Sleep Talk;;Mankey
685;;False;;71;False;False;Seed Bomb;;Mankey
686;;False;;73;False;False;Drain Punch;;Mankey
687;;False;;80;False;False;Metronome;;Mankey
688;;False;;83;False;False;Poison Jab;;Mankey
689;;False;;85;False;False;Rest;;Mankey
690;;False;;86;False;False;Rock Slide;;Mankey
691;;False;;87;False;False;Taunt;;Mankey
692;;False;;102;False;False;Gunk Shot;;Mankey
693;;False;;103;False;False;Substitute;;Mankey
694;;False;;122;True;False;Encore;;Mankey
695;;False;;126;False;False;Thunderbolt;;Mankey
696;;False;;130;False;False;Helping Hand;;Mankey
697;;False;;134;False;False;Reversal;;Mankey
698;;False;;149;False;False;Earthquake;;Mankey
699;;False;;150;False;False;Stone Edge;;Mankey
700;;False;;157;False;False;Overheat;;Mankey
701;;False;;158;False;False;Focus Blast;;Mankey
702;;False;;171;False;False;Tera Blast;;Mankey
703;;False;;;True;False;Beat Up;;Mankey
704;;False;;;True;False;Counter;;Mankey
705;;False;;;True;False;Curse;;Mankey
706;;False;;;True;False;Night Slash;;Mankey
707;;False;;;True;False;Spite;;Mankey
708;1;False;;43;False;False;Fling;;Primeape
709;1;False;;;False;False;Focus Energy;;Primeape
710;1;False;;;False;False;Leer;;Primeape
711;1;False;;;False;False;Scratch;;Primeape
712;5;False;;;False;False;Fury Swipes;;Primeape
713;8;False;;12;False;False;Low Kick;;Primeape
714;15;False;;;False;False;Seismic Toss;;Primeape
715;17;False;;;False;False;Swagger;;Primeape
716;22;False;;;False;False;Cross Chop;;Primeape
717;26;False;;;False;False;Assurance;;Primeape
718;30;False;;;False;False;Thrash;;Primeape
719;35;False;;;False;False;Rage Fist;;Primeape
720;39;False;;167;False;False;Close Combat;;Primeape
721;44;False;;;False;False;Screech;;Primeape
722;48;False;;84;False;False;Stomping Tantrum;;Primeape
723;53;False;;156;False;False;Outrage;;Primeape
724;57;False;;;False;False;Final Gambit;;Primeape
725;;False;;01;False;False;Take Down;;Primeape
726;;False;;06;False;False;Scary Face;;Primeape
727;;False;;07;False;False;Protect;;Primeape
728;;False;;14;False;False;Acrobatics;;Primeape
729;;False;;18;False;False;Thief;;Primeape
730;;False;;25;False;False;Facade;;Primeape
731;;False;;28;False;False;Bulldoze;;Primeape
732;;False;;32;False;False;Swift;;Primeape
733;;False;;36;False;False;Rock Tomb;;Primeape
734;;False;;39;False;False;Low Sweep;;Primeape
735;;False;;47;False;False;Endure;;Primeape
736;;False;;49;False;False;Sunny Day;;Primeape
737;;False;;50;False;False;Rain Dance;;Primeape
738;;False;;55;False;False;Dig;;Primeape
739;;False;;58;False;False;Brick Break;;Primeape
740;;False;;60;False;False;U-turn;;Primeape
741;;False;;61;False;False;Shadow Claw;;Primeape
742;;False;;64;False;False;Bulk Up;;Primeape
743;;False;;66;False;False;Body Slam;;Primeape
744;;False;;67;False;False;Fire Punch;;Primeape
745;;False;;68;False;False;Thunder Punch;;Primeape
746;;False;;69;False;False;Ice Punch;;Primeape
747;;False;;70;False;False;Sleep Talk;;Primeape
748;;False;;71;False;False;Seed Bomb;;Primeape
749;;False;;73;False;False;Drain Punch;;Primeape
750;;False;;80;False;False;Metronome;;Primeape
751;;False;;83;False;False;Poison Jab;;Primeape
752;;False;;85;False;False;Rest;;Primeape
753;;False;;86;False;False;Rock Slide;;Primeape
754;;False;;87;False;False;Taunt;;Primeape
755;;False;;102;False;False;Gunk Shot;;Primeape
756;;False;;103;False;False;Substitute;;Primeape
757;;False;;116;False;False;Stealth Rock;;Primeape
758;;False;;122;True;False;Encore;;Primeape
759;;False;;126;False;False;Thunderbolt;;Primeape
760;;False;;130;False;False;Helping Hand;;Primeape
761;;False;;134;False;False;Reversal;;Primeape
762;;False;;149;False;False;Earthquake;;Primeape
763;;False;;150;False;False;Stone Edge;;Primeape
764;;False;;152;False;False;Giga Impact;;Primeape
765;;False;;157;False;False;Overheat;;Primeape
766;;False;;158;False;False;Focus Blast;;Primeape
767;;False;;163;False;False;Hyper Beam;;Primeape
768;;False;;166;False;False;Thunder;;Primeape
769;;False;;171;False;False;Tera Blast;;Primeape
770;;False;;;True;False;Beat Up;;Primeape
771;;False;;;True;False;Counter;;Primeape
772;;False;;;True;False;Curse;;Primeape
773;;False;;;True;False;Night Slash;;Primeape
774;;False;;;True;False;Spite;;Primeape
775;1;False;;;False;False;Tackle;;Magnemite
776;1;False;;;False;False;Thunder Shock;;Magnemite
777;4;False;;;False;False;Supersonic;;Magnemite
778;8;False;;82;False;False;Thunder Wave;;Magnemite
779;12;False;;72;False;False;Electro Ball;;Magnemite
780;16;False;;;False;False;Gyro Ball;;Magnemite
781;20;False;;;False;False;Spark;;Magnemite
782;24;False;;;False;False;Screech;;Magnemite
783;28;False;;;False;False;Magnet Rise;;Magnemite
784;32;False;;93;False;False;Flash Cannon;;Magnemite
785;36;False;;;False;False;Discharge;;Magnemite
786;40;False;;;False;False;Metal Sound;;Magnemite
787;44;False;;75;False;False;Light Screen;;Magnemite
788;48;False;;;False;False;Lock-On;;Magnemite
789;52;False;;;False;False;Zap Cannon;;Magnemite
790;;False;;01;False;False;Take Down;;Magnemite
791;;False;;07;False;False;Protect;;Magnemite
792;;False;;17;False;False;Confuse Ray;;Magnemite
793;;False;;23;False;False;Charge Beam;;Magnemite
794;;False;;25;False;False;Facade;;Magnemite
795;;False;;32;False;False;Swift;;Magnemite
796;;False;;47;False;False;Endure;;Magnemite
797;;False;;48;False;False;Volt Switch;;Magnemite
798;;False;;49;False;False;Sunny Day;;Magnemite
799;;False;;50;False;False;Rain Dance;;Magnemite
800;;False;;51;False;False;Sandstorm;;Magnemite
801;;False;;70;False;False;Sleep Talk;;Magnemite
802;;False;;74;False;False;Reflect;;Magnemite
803;;False;;85;False;False;Rest;;Magnemite
804;;False;;96;False;False;Eerie Impulse;;Magnemite
805;;False;;99;False;False;Iron Head;;Magnemite
806;;False;;103;False;False;Substitute;;Magnemite
807;;False;;104;False;False;Iron Defense;;Magnemite
808;;False;;121;False;False;Heavy Slam;;Magnemite
809;;False;;126;False;False;Thunderbolt;;Magnemite
810;;False;;130;False;False;Helping Hand;;Magnemite
811;;False;;136;False;False;Electric Terrain;;Magnemite
812;;False;;147;False;False;Wild Charge;;Magnemite
813;;False;;166;False;False;Thunder;;Magnemite
814;;False;;170;False;False;Steel Beam;;Magnemite
815;;False;;171;False;False;Tera Blast;;Magnemite
816;;False;;;True;False;Electroweb;;Magnemite
817;;False;;;True;False;Explosion;;Magnemite
818;1;False;;136;False;False;Electric Terrain;;Magneton
819;1;False;;;False;False;Supersonic;;Magneton
820;1;False;;;False;False;Tackle;;Magneton
821;1;False;;;False;False;Thunder Shock;;Magneton
822;1;False;;82;False;False;Thunder Wave;;Magneton
823;12;False;;72;False;False;Electro Ball;;Magneton
824;16;False;;;False;False;Gyro Ball;;Magneton
825;20;False;;;False;False;Spark;;Magneton
826;24;False;;;False;False;Screech;;Magneton
827;28;False;;;False;False;Magnet Rise;;Magneton
828;34;False;;93;False;False;Flash Cannon;;Magneton
829;40;False;;;False;False;Discharge;;Magneton
830;46;False;;;False;False;Metal Sound;;Magneton
831;52;False;;75;False;False;Light Screen;;Magneton
832;58;False;;;False;False;Lock-On;;Magneton
833;64;False;;;False;False;Zap Cannon;;Magneton
834;;False;;01;False;False;Take Down;;Magneton
835;;False;;07;False;False;Protect;;Magneton
836;;False;;17;False;False;Confuse Ray;;Magneton
837;;False;;23;False;False;Charge Beam;;Magneton
838;;False;;25;False;False;Facade;;Magneton
839;;False;;32;False;False;Swift;;Magneton
840;;False;;47;False;False;Endure;;Magneton
841;;False;;48;False;False;Volt Switch;;Magneton
842;;False;;49;False;False;Sunny Day;;Magneton
843;;False;;50;False;False;Rain Dance;;Magneton
844;;False;;51;False;False;Sandstorm;;Magneton
845;;False;;70;False;False;Sleep Talk;;Magneton
846;;False;;74;False;False;Reflect;;Magneton
847;;False;;85;False;False;Rest;;Magneton
848;;False;;96;False;False;Eerie Impulse;;Magneton
849;;False;;99;False;False;Iron Head;;Magneton
850;;False;;103;False;False;Substitute;;Magneton
851;;False;;104;False;False;Iron Defense;;Magneton
852;;False;;121;False;False;Heavy Slam;;Magneton
853;;False;;126;False;False;Thunderbolt;;Magneton
854;;False;;130;False;False;Helping Hand;;Magneton
855;;False;;147;False;False;Wild Charge;;Magneton
856;;False;;163;False;False;Hyper Beam;;Magneton
857;;False;;166;False;False;Thunder;;Magneton
858;;False;;170;False;False;Steel Beam;;Magneton
859;;False;;171;False;False;Tera Blast;;Magneton
860;;False;;;True;False;Electroweb;;Magneton
861;;False;;;True;False;Explosion;;Magneton
862;1;False;;;False;False;Tackle;;Shellder
863;1;False;;;False;False;Water Gun;;Shellder
864;4;False;;;False;False;Withdraw;;Shellder
865;8;False;;;False;False;Ice Shard;;Shellder
866;12;False;;;False;False;Leer;;Shellder
867;16;False;;;False;False;Whirlpool;;Shellder
868;20;False;;;False;False;Supersonic;;Shellder
869;24;False;;;False;False;Aurora Beam;;Shellder
870;28;False;;07;False;False;Protect;;Shellder
871;32;False;;;False;False;Razor Shell;;Shellder
872;36;False;;104;False;False;Iron Defense;;Shellder
873;40;False;;135;False;False;Ice Beam;;Shellder
874;44;False;;;False;False;Shell Smash;;Shellder
875;48;False;;142;False;False;Hydro Pump;;Shellder
876;;False;;01;False;False;Take Down;;Shellder
877;;False;;11;True;False;Water Pulse;;Shellder
878;;False;;22;False;False;Chilling Water;;Shellder
879;;False;;25;False;False;Facade;;Shellder
880;;False;;32;False;False;Swift;;Shellder
881;;False;;34;False;False;Icy Wind;;Shellder
882;;False;;35;False;False;Mud Shot;;Shellder
883;;False;;46;False;False;Avalanche;;Shellder
884;;False;;47;False;False;Endure;;Shellder
885;;False;;50;False;False;Rain Dance;;Shellder
886;;False;;52;False;False;Snowscape;;Shellder
887;;False;;70;False;False;Sleep Talk;;Shellder
888;;False;;76;False;False;Rock Blast;;Shellder
889;;False;;77;False;False;Waterfall;;Shellder
890;;False;;85;False;False;Rest;;Shellder
891;;False;;90;False;False;Spikes;;Shellder
892;;False;;91;False;False;Toxic Spikes;;Shellder
893;;False;;103;False;False;Substitute;;Shellder
894;;False;;110;False;False;Liquidation;;Shellder
895;;False;;123;False;False;Surf;;Shellder
896;;False;;124;False;False;Ice Spinner;;Shellder
897;;False;;130;False;False;Helping Hand;;Shellder
898;;False;;143;False;False;Blizzard;;Shellder
899;;False;;171;False;False;Tera Blast;;Shellder
900;;False;;;True;False;Aqua Ring;;Shellder
901;;False;;;True;False;Bubble Beam;;Shellder
902;;False;;;True;False;Life Dew;;Shellder
903;1;False;;17;False;False;Confuse Ray;;Gastly
904;1;False;;;False;False;Lick;;Gastly
905;4;False;;;False;False;Hypnosis;;Gastly
906;8;False;;;False;False;Mean Look;;Gastly
907;12;False;;;False;False;Payback;;Gastly
908;16;False;;;False;False;Spite;;Gastly
909;20;False;;;False;False;Curse;;Gastly
910;24;False;;29;False;False;Hex;;Gastly
911;28;False;;42;False;False;Night Shade;;Gastly
912;32;False;;;False;False;Sucker Punch;;Gastly
913;36;False;;94;False;False;Dark Pulse;;Gastly
914;40;False;;114;False;False;Shadow Ball;;Gastly
915;44;False;;;False;False;Destiny Bond;;Gastly
916;48;False;;;False;False;Dream Eater;;Gastly
917;;False;;06;False;False;Scary Face;;Gastly
918;;False;;07;False;False;Protect;;Gastly
919;;False;;13;False;False;Acid Spray;;Gastly
920;;False;;18;False;False;Thief;;Gastly
921;;False;;25;False;False;Facade;;Gastly
922;;False;;34;False;False;Icy Wind;;Gastly
923;;False;;45;False;False;Venoshock;;Gastly
924;;False;;47;False;False;Endure;;Gastly
925;;False;;49;False;False;Sunny Day;;Gastly
926;;False;;50;False;False;Rain Dance;;Gastly
927;;False;;62;False;False;Foul Play;;Gastly
928;;False;;67;False;False;Fire Punch;;Gastly
929;;False;;68;False;False;Thunder Punch;;Gastly
930;;False;;69;False;False;Ice Punch;;Gastly
931;;False;;70;False;False;Sleep Talk;;Gastly
932;;False;;79;False;False;Dazzling Gleam;;Gastly
933;;False;;83;False;False;Poison Jab;;Gastly
934;;False;;85;False;False;Rest;;Gastly
935;;False;;87;False;False;Taunt;;Gastly
936;;False;;92;False;False;Imprison;;Gastly
937;;False;;98;False;False;Skill Swap;;Gastly
938;;False;;102;False;False;Gunk Shot;;Gastly
939;;False;;103;False;False;Substitute;;Gastly
940;;False;;107;False;False;Will-O-Wisp;;Gastly
941;;False;;109;False;False;Trick;;Gastly
942;;False;;111;False;False;Giga Drain;;Gastly
943;;False;;119;False;False;Energy Ball;;Gastly
944;;False;;120;False;False;Psychic;;Gastly
945;;False;;126;False;False;Thunderbolt;;Gastly
946;;False;;140;False;False;Nasty Plot;;Gastly
947;;False;;148;False;False;Sludge Bomb;;Gastly
948;;False;;161;False;False;Trick Room;;Gastly
949;;False;;166;False;False;Thunder;;Gastly
950;;False;;171;False;False;Tera Blast;;Gastly
951;;False;;;True;False;Astonish;;Gastly
952;;False;;;True;False;Clear Smog;;Gastly
953;;False;;;True;False;Disable;;Gastly
954;;False;;;True;False;Haze;;Gastly
955;;False;;;True;False;Perish Song;;Gastly
